"Air4casts Terminal Forecasts Download"
"Terminal  Country Multi Selector"
"
"
02/12/24
"
"
"International = 3, Domestic = 4, Total = 5"
"
"
Australia
"2038, 2040"
"PAX 000"
"
"
"
"
"'Townsville' : TSV"
"Terminal Code",Year,Month,"Data No","Pax 000"
PER3,2040,Feb,5,119.492
PER3,2040,Feb,4,119.492
PER4,2040,Feb,5,823.902
PER4,2040,Feb,4,800.740
PER4,2040,Feb,3,23.162
PER1,2040,Mar,3,322.453
PER1,2040,Mar,5,763.402
PER1,2040,Mar,4,440.949
PER2,2040,Mar,5,37.562
PER2,2040,Mar,4,32.530
PER2,2040,Mar,3,5.032
PER3,2040,Mar,5,134.887
PER3,2040,Mar,4,134.887
PER4,2040,Mar,3,24.344
PER4,2040,Mar,5,919.166
PER4,2040,Mar,4,894.822
PER1,2040,Apr,5,793.710
PER1,2040,Apr,4,445.295
PER1,2040,Apr,3,348.415
PER2,2040,Apr,5,37.461
PER2,2040,Apr,4,31.980
PER2,2040,Apr,3,5.481
PER3,2040,Apr,4,134.439
PER3,2040,Apr,5,134.439
PER4,2040,Apr,5,940.832
PER4,2040,Apr,4,914.654
PER4,2040,Apr,3,26.178
PER1,2040,May,4,463.466
PER1,2040,May,3,314.221
PER1,2040,May,5,777.687
PER2,2040,May,3,4.772
PER2,2040,May,5,38.055
PER2,2040,May,4,33.283
PER3,2040,May,5,140.085
PER3,2040,May,4,140.085
PER4,2040,May,4,936.867
PER4,2040,May,3,22.840
PER4,2040,May,5,959.707
PER1,2040,Jun,3,339.687
PER1,2040,Jun,5,746.139
PER1,2040,Jun,4,406.452
PER2,2040,Jun,5,35.409
PER2,2040,Jun,4,30.197
PER2,2040,Jun,3,5.212
PER3,2040,Jun,5,127.351
PER3,2040,Jun,4,127.351
PER4,2040,Jun,3,25.469
PER4,2040,Jun,5,859.525
PER4,2040,Jun,4,834.056
PER1,2040,Jul,5,889.046
PER1,2040,Jul,4,507.381
PER1,2040,Jul,3,381.665
PER2,2040,Jul,5,41.857
PER2,2040,Jul,4,35.860
PER2,2040,Jul,3,5.997
PER3,2040,Jul,4,155.495
PER3,2040,Jul,5,155.495
PER4,2040,Jul,5,1064.618
PER4,2040,Jul,4,1035.861
PER4,2040,Jul,3,28.757
PER1,2040,Aug,4,470.470
PER1,2040,Aug,3,356.797
PER1,2040,Aug,5,827.267
PER2,2040,Aug,3,5.386
PER2,2040,Aug,5,39.413
PER2,2040,Aug,4,34.027
PER3,2040,Aug,5,146.966
PER3,2040,Aug,4,146.966
PER4,2040,Aug,4,970.270
PER4,2040,Aug,3,25.697
PER4,2040,Aug,5,995.967
PER1,2040,Sep,3,366.004
PER1,2040,Sep,5,854.067
PER1,2040,Sep,4,488.063
PER2,2040,Sep,5,41.570
PER2,2040,Sep,4,36.158
PER2,2040,Sep,3,5.412
PER3,2040,Sep,5,152.785
PER3,2040,Sep,4,152.785
PER4,2040,Sep,3,26.108
PER4,2040,Sep,5,1023.600
PER4,2040,Sep,4,997.492
PER1,2040,Oct,5,900.491
PER1,2040,Oct,4,527.742
PER1,2040,Oct,3,372.749
PER2,2040,Oct,5,43.836
PER2,2040,Oct,4,37.938
PER2,2040,Oct,3,5.898
PER3,2040,Oct,4,159.662
PER3,2040,Oct,5,159.662
PER4,2040,Oct,5,1114.518
PER4,2040,Oct,4,1087.149
PER4,2040,Oct,3,27.369
PER1,2040,Nov,4,471.778
PER1,2040,Nov,3,351.841
PER1,2040,Nov,5,823.619
PER2,2040,Nov,3,5.317
PER2,2040,Nov,5,39.510
PER2,2040,Nov,4,34.193
PER3,2040,Nov,5,144.621
PER3,2040,Nov,4,144.621
PER4,2040,Nov,4,997.561
PER4,2040,Nov,3,26.219
PER4,2040,Nov,5,1023.780
PER1,2040,Dec,3,419.221
PER1,2040,Dec,5,907.943
PER1,2040,Dec,4,488.722
PER2,2040,Dec,5,41.546
PER2,2040,Dec,4,35.135
PER2,2040,Dec,3,6.411
PER3,2040,Dec,5,151.022
PER3,2040,Dec,4,151.022
PER4,2040,Dec,3,29.689
PER4,2040,Dec,5,1060.973
PER4,2040,Dec,4,1031.284
"
"
"
"
"
"
"'Gold Coast' : OOL"
"Terminal Code",Year,Month,"Data No","Pax 000"
OOL1,2038,Jan,5,781.215
OOL1,2038,Jan,4,646.520
OOL1,2038,Jan,3,134.695
OOL2,2038,Jan,5,73.417
OOL2,2038,Jan,4,17.120
OOL2,2038,Jan,3,56.297
OOL1,2038,Feb,5,559.174
OOL1,2038,Feb,4,460.298
OOL1,2038,Feb,3,98.876
OOL2,2038,Feb,4,12.496
OOL2,2038,Feb,3,41.616
OOL2,2038,Feb,5,54.112
OOL1,2038,Mar,4,508.775
OOL1,2038,Mar,3,102.036
OOL1,2038,Mar,5,610.811
OOL2,2038,Mar,3,41.764
OOL2,2038,Mar,5,55.413
OOL2,2038,Mar,4,13.649
OOL1,2038,Apr,5,679.497
OOL1,2038,Apr,4,569.434
OOL1,2038,Apr,3,110.063
OOL2,2038,Apr,5,61.827
OOL2,2038,Apr,4,15.413
OOL2,2038,Apr,3,46.414
OOL1,2038,May,5,569.662
OOL1,2038,May,4,482.320
OOL1,2038,May,3,87.342
OOL2,2038,May,4,12.836
OOL2,2038,May,3,37.772
OOL2,2038,May,5,50.608
OOL1,2038,Jun,4,486.808
OOL1,2038,Jun,3,98.326
OOL1,2038,Jun,5,585.134
OOL2,2038,Jun,3,42.255
OOL2,2038,Jun,5,55.211
OOL2,2038,Jun,4,12.956
OOL1,2038,Jul,5,727.594
OOL1,2038,Jul,4,601.437
OOL1,2038,Jul,3,126.157
OOL2,2038,Jul,5,70.163
OOL2,2038,Jul,4,15.830
OOL2,2038,Jul,3,54.333
OOL1,2038,Aug,5,659.220
OOL1,2038,Aug,4,543.093
OOL1,2038,Aug,3,116.127
OOL2,2038,Aug,4,14.542
OOL2,2038,Aug,3,47.376
OOL2,2038,Aug,5,61.918
OOL1,2038,Sep,3,109.911
OOL1,2038,Sep,5,680.076
OOL1,2038,Sep,4,570.165
OOL2,2038,Sep,5,61.664
OOL2,2038,Sep,4,15.451
OOL2,2038,Sep,3,46.213
OOL1,2038,Oct,5,740.205
OOL1,2038,Oct,4,623.512
OOL1,2038,Oct,3,116.693
OOL2,2038,Oct,5,65.399
OOL2,2038,Oct,4,16.628
OOL2,2038,Oct,3,48.771
OOL1,2038,Nov,5,655.100
OOL1,2038,Nov,4,549.937
OOL1,2038,Nov,3,105.163
OOL2,2038,Nov,4,14.563
OOL2,2038,Nov,3,45.657
OOL2,2038,Nov,5,60.220
OOL1,2038,Dec,3,148.089
OOL1,2038,Dec,5,757.468
OOL1,2038,Dec,4,609.379
OOL2,2038,Dec,5,78.516
OOL2,2038,Dec,4,15.944
OOL2,2038,Dec,3,62.572
OOL1,2040,Jan,5,797.274
OOL1,2040,Jan,4,656.064
OOL1,2040,Jan,3,141.210
OOL2,2040,Jan,5,78.047
OOL2,2040,Jan,4,18.023
OOL2,2040,Jan,3,60.024
OOL1,2040,Feb,5,571.681
OOL1,2040,Feb,4,467.503
OOL1,2040,Feb,3,104.178
OOL2,2040,Feb,4,12.689
OOL2,2040,Feb,3,43.802
OOL2,2040,Feb,5,56.491
OOL1,2040,Mar,3,106.724
OOL1,2040,Mar,5,622.524
OOL1,2040,Mar,4,515.800
OOL2,2040,Mar,5,59.443
OOL2,2040,Mar,4,14.749
OOL2,2040,Mar,3,44.694
OOL1,2040,Apr,5,694.405
OOL1,2040,Apr,4,577.761
OOL1,2040,Apr,3,116.644
OOL2,2040,Apr,5,64.201
OOL2,2040,Apr,4,16.128
OOL2,2040,Apr,3,48.073
OOL1,2040,May,4,488.747
OOL1,2040,May,3,93.618
OOL1,2040,May,5,582.365
OOL2,2040,May,3,38.044
OOL2,2040,May,5,52.062
OOL2,2040,May,4,14.018
OOL1,2040,Jun,3,103.527
OOL1,2040,Jun,5,597.278
OOL1,2040,Jun,4,493.751
OOL2,2040,Jun,5,58.013
OOL2,2040,Jun,4,13.647
OOL2,2040,Jun,3,44.366
OOL1,2040,Jul,5,743.367
OOL1,2040,Jul,4,609.337
OOL1,2040,Jul,3,134.030
OOL2,2040,Jul,5,73.093
OOL2,2040,Jul,4,17.302
OOL2,2040,Jul,3,55.791
OOL1,2040,Aug,4,550.987
OOL1,2040,Aug,3,121.375
OOL1,2040,Aug,5,672.362
OOL2,2040,Aug,3,50.530
OOL2,2040,Aug,5,65.593
OOL2,2040,Aug,4,15.063
OOL1,2040,Sep,3,115.760
OOL1,2040,Sep,5,694.205
OOL1,2040,Sep,4,578.445
OOL2,2040,Sep,5,64.293
OOL2,2040,Sep,4,15.956
OOL2,2040,Sep,3,48.337
OOL1,2040,Oct,5,755.556
OOL1,2040,Oct,4,632.545
OOL1,2040,Oct,3,123.011
OOL2,2040,Oct,5,67.992
OOL2,2040,Oct,4,17.139
OOL2,2040,Oct,3,50.853
